housing_id,state_id,county_name,houseaddress,minsaleprice,maxsaleprice,mediansaleprice,averagesaleprice
P-20-28-22-5B3-000001-00001.1,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
A-01-29-18-4GL-000000-00072.1,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-17-31-20-2VK-000000-C0000.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-12-32-18-ZZZ-000001-09270.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-09-32-20-2XJ-000037-00003.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
P-33-28-22-59W-000002-00009.1,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
A-33-27-19-1DL-000000-00000.2,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
A-12-29-18-ZZZ-000005-86380.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-03-28-17-5EO-000000-0000F.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-12-32-18-ZZZ-000001-09270.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
A-32-28-19-47N-000011-00039.1,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
A-14-27-19-1AS-000000-II000.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-04-30-21-37B-000025-00010.1,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
A-19-29-19-52U-000062-00009.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
A-17-29-19-4W2-000008-00009.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-25-31-18-ZZZ-000001-06610.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-24-32-18-196-000038-00014.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-06-29-20-1ME-000000-00023.4,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
P-28-28-22-ZZZ-000006-08470.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-18-32-20-ZZZ-000003-22730.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-23-30-21-ZZZ-000004-38660.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
A-30-29-19-530-000000-D0009.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-13-32-19-ZZZ-000001-78800.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-16-32-20-2XN-000013-00001.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-10-30-20-5L9-000000-D0000.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
A-23-29-18-4S7-000020-00005.1,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-22-29-19-1OB-000000-A0000.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-34-29-21-ZZZ-000004-20241.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
P-28-28-22-5BC-D00000-00009.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-18-29-22-ZZZ-000004-98811.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-08-30-20-5HK-000000-N0000.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-20-28-22-ZZZ-000004-74810.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-22-28-17-793-000000-C0002.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-30-27-19-ZZZ-000001-22820.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
P-05-29-22-5A9-000037-00003.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
A-17-29-19-4W0-000003-00004.1,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
A-05-29-19-4A5-000005-00009.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-26-29-22-ZZZ-000005-08970.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-26-30-19-1RR-000000-L0000.5,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-24-32-18-196-000038-00015.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-35-29-19-663-000001-64640.1,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-14-32-19-ZZZ-000001-78850.4,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
A-02-29-18-3HX-000002-00001.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-09-32-19-1UU-000000-00299.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
P-29-28-22-ZZZ-000006-09960.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-10-30-20-2OJ-000002-00024.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-24-29-22-ZZZ-000005-07370.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-12-29-20-ZZZ-000002-45790.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-17-32-19-20J-000011-00015.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
P-32-28-22-59D-000000-00010.1,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
A-13-28-18-ZZZ-000005-36360.B,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-17-28-21-ZZZ-000003-61410.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-16-28-18-11B-000035-00016.1,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-07-28-19-1GO-000000-00007.5,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
A-20-29-19-4X6-000001-00006.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-27-28-17-0AK-000006-00008.1,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
A-13-29-18-4XX-000002-00005.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-19-28-20-ZZZ-000002-11270.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-17-29-20-2D6-000000-00019.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-19-29-22-5GB-000000-00004.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
A-17-29-19-4W0-000003-00014.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-27-27-17-ZZZ-000000-20790.2,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-08-27-18-0IC-000000-F0000.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
A-17-29-19-4W0-000003-00004.1,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-23-27-18-ZZZ-000000-62260.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
P-32-28-22-59I-000000-00005.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
313121000000041360,FL,POLK COUNTY,0,100.0,913100.0,2400.0,17585.227272727272
U-35-29-20-ZZZ-000002-72330.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-16-28-21-2ZI-000000-A0000.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-22-29-21-ZZZ-000004-09630.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-30-28-18-ZZZ-000000-99280.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
A-20-29-19-4X6-000001-00006.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
A-16-29-18-B75-000000-R0000.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-04-29-20-27Q-000001-00026.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-11-27-17-ZZZ-000000-07830.4,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-19-28-18-89R-000000-C0000.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
A-17-29-19-4W4-000014-00003.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-13-28-17-ZZZ-000000-30470.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
A-15-29-18-4PQ-000035-00002.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
A-06-29-19-ZZZ-000005-76800.1,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-25-29-21-32M-000000-00247.1,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
A-17-29-19-4VZ-000002-00011.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-33-28-18-17T-B00000-00039.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-05-29-22-3A0-000042-00012.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-24-27-18-0LR-000000-A0000.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-08-32-19-1V5-000000-00515.B,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-23-30-21-5GJ-000000-E0000.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-10-27-18-ZZZ-000000-50710.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
P-32-28-22-59D-000000-00010.2,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-09-30-21-5G3-000000-RD000.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-17-27-21-ZZZ-000003-28070.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-12-29-20-2AJ-000000-B0000.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-13-30-20-5GI-000000-0000A.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-11-29-19-1N4-000000-00003.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-09-32-19-1UU-000000-00272.2,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-15-32-19-5Y1-000000-00001.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
A-13-29-18-4XW-000004-00004.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-24-32-18-196-000063-00012.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-23-29-19-1OV-000000-00045.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-16-27-17-ZZZ-000000-09770.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
A-12-27-19-5SJ-000000-B0000.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
A-30-29-19-5JS-000000-C0000.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
A-07-29-19-4MG-000006-00005.1,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-27-27-21-ZZZ-000003-32130.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
A-23-28-18-3E9-000001-00020.1,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
A-16-30-18-ZZZ-000005-55010.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
A-24-27-19-1AP-000000-C0000.O,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-04-30-21-37B-000025-00010.1,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
P-05-29-22-ZZZ-000006-07200.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-10-32-19-1US-000000-00487.3,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
A-17-29-19-4W2-000007-00014.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
P-28-28-22-5BK-000004-00006.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-06-32-21-ZZZ-000004-50590.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-19-28-18-0KD-000000-00013.2,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-35-29-22-ZZZ-000005-11530.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
A-19-28-19-45C-000001-00010.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-27-30-21-ZZZ-000004-41950.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-05-30-21-5OA-000000-D0000.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
A-16-30-18-425-000000-00055.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-34-27-18-ZZZ-000000-73300.1,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-26-28-21-ZZZ-000003-72320.1,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
A-24-28-18-3EE-000014-00005.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-23-29-19-663-000001-51870.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-08-32-19-1V5-000000-00202.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-13-28-17-05E-000000-Q0000.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-03-29-20-276-000000-00401.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-24-32-18-196-000049-00016.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-21-28-17-ZZZ-000000-34630.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
P-28-28-22-58D-000000-00030.1,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-05-27-18-0HB-000002-00013.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
A-17-29-19-4W0-000003-00004.1,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-26-27-17-020-000000-00003.3,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
P-29-28-22-ZZZ-000006-09820.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-23-30-19-1R1-000000-00004.3,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
P-29-28-22-5CR-000004-00000.3,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
A-26-28-18-3FJ-000000-00037.1,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
P-33-28-22-ZZZ-000006-11110.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-25-29-19-663-000001-53570.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-16-30-21-ZZZ-000004-35740.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-28-28-18-16L-Q00000-00371.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-35-28-17-ZZZ-000000-41470.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
A-33-28-19-48P-000000-00057.1,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-03-28-17-5JX-000000-A0000.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-16-30-21-ZZZ-000004-35710.1,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
A-08-29-19-4NN-000001-00002.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
A-34-29-18-5PI-000000-A0000.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-20-27-17-5YW-000000-A0000.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-09-32-19-1UU-000000-00296.6,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-09-29-22-ZZZ-000004-88130.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-35-29-19-663-000001-63790.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-02-28-17-03V-000022-00004.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-01-28-18-0T3-000000-00008.1,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-16-28-17-ZZZ-000000-33381.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
A-08-29-19-4NN-000001-00002.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-20-28-18-5R9-000000-C0000.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
P-28-28-22-5BW-000000-00014.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
A-30-29-19-5M2-000000-00D10.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-33-28-18-ZZZ-000001-04680.1,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
A-04-29-19-49I-000006-00003.2,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-12-32-18-ZZZ-000001-09270.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
A-17-29-19-4W2-000006-00014.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
A-10-27-20-5IK-000000-E0002.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
A-01-29-18-4GB-000000-00052.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-08-28-17-ZZZ-000000-27260.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
A-10-30-18-405-000003-00004.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-02-27-17-007-000000-00022.5,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
A-01-29-18-4GB-000000-00052.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-18-27-17-00D-000025-00003.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-35-29-19-663-000001-64640.1,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-03-29-22-ZZZ-000004-83760.5,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
U-27-28-19-1KL-000000-00004.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
P-29-28-22-5CW-000005-00016.0,FL,HILLSBOROUGH COUNTY,0,86.0,31155400.0,100.0,218956.5753803596
02-01959,GA,GLYNN,0,1000.0,16595300.0,30000.0,542929.2167832168
02-00220,GA,GLYNN,0,1000.0,16595300.0,30000.0,542929.2167832168
04-05610,GA,GLYNN,0,1000.0,16595300.0,30000.0,542929.2167832168
02-00052,GA,GLYNN,0,1000.0,16595300.0,30000.0,542929.2167832168
03-03638,GA,GLYNN,0,1000.0,16595300.0,30000.0,542929.2167832168
03-10647,GA,GLYNN,0,1000.0,16595300.0,30000.0,542929.2167832168
03-10668,GA,GLYNN,0,1000.0,16595300.0,30000.0,542929.2167832168
03-10584,GA,GLYNN,0,1000.0,16595300.0,30000.0,542929.2167832168
02-01097,GA,GLYNN,0,1000.0,16595300.0,30000.0,542929.2167832168
03-08857,GA,GLYNN,0,1000.0,16595300.0,30000.0,542929.2167832168
03-10909,GA,GLYNN,0,1000.0,16595300.0,30000.0,542929.2167832168
03-05166,GA,GLYNN,0,1000.0,16595300.0,30000.0,542929.2167832168
04-05717,GA,GLYNN,0,1000.0,16595300.0,30000.0,542929.2167832168
02-02480,GA,GLYNN,0,1000.0,16595300.0,30000.0,542929.2167832168
02-02479,GA,GLYNN,0,1000.0,16595300.0,30000.0,542929.2167832168
04-05513,GA,GLYNN,0,1000.0,16595300.0,30000.0,542929.2167832168
04-05662,GA,GLYNN,0,1000.0,16595300.0,30000.0,542929.2167832168
03-04857,GA,GLYNN,0,1000.0,16595300.0,30000.0,542929.2167832168
03-12043,GA,GLYNN,0,1000.0,16595300.0,30000.0,542929.2167832168
04-04992,GA,GLYNN,0,1000.0,16595300.0,30000.0,542929.2167832168
04-08735,GA,GLYNN,0,1000.0,16595300.0,30000.0,542929.2167832168
03-04992,GA,GLYNN,0,1000.0,16595300.0,30000.0,542929.2167832168
04-06422,GA,GLYNN,0,1000.0,16595300.0,30000.0,542929.2167832168
02-01764,GA,GLYNN,0,1000.0,16595300.0,30000.0,542929.2167832168
04-05620,GA,GLYNN,0,1000.0,16595300.0,30000.0,542929.2167832168
04-09176,GA,GLYNN,0,1000.0,16595300.0,30000.0,542929.2167832168
03-06724,GA,GLYNN,0,1000.0,16595300.0,30000.0,542929.2167832168
04-07046,GA,GLYNN,0,1000.0,16595300.0,30000.0,542929.2167832168
03-11297,GA,GLYNN,0,1000.0,16595300.0,30000.0,542929.2167832168
03-12892,GA,GLYNN,0,1000.0,16595300.0,30000.0,542929.2167832168
03-12899,GA,GLYNN,0,1000.0,16595300.0,30000.0,542929.2167832168
04-05657,GA,GLYNN,0,1000.0,16595300.0,30000.0,542929.2167832168
03-06905,GA,GLYNN,0,1000.0,16595300.0,30000.0,542929.2167832168
02-02567,GA,GLYNN,0,1000.0,16595300.0,30000.0,542929.2167832168
03-10161,GA,GLYNN,0,1000.0,16595300.0,30000.0,542929.2167832168
02-00772,GA,GLYNN,0,1000.0,16595300.0,30000.0,542929.2167832168
04-05493,GA,GLYNN,0,1000.0,16595300.0,30000.0,542929.2167832168
03-04975,GA,GLYNN,0,1000.0,16595300.0,30000.0,542929.2167832168
04-09946,GA,GLYNN,0,1000.0,16595300.0,30000.0,542929.2167832168
03-13811,GA,GLYNN,0,1000.0,16595300.0,30000.0,542929.2167832168
02-00217,GA,GLYNN,0,1000.0,16595300.0,30000.0,542929.2167832168
04-05604,GA,GLYNN,0,1000.0,16595300.0,30000.0,542929.2167832168
03-14754,GA,GLYNN,0,1000.0,16595300.0,30000.0,542929.2167832168
03-14707,GA,GLYNN,0,1000.0,16595300.0,30000.0,542929.2167832168
04-10174,GA,GLYNN,0,1000.0,16595300.0,30000.0,542929.2167832168
04-05366,GA,GLYNN,0,1000.0,16595300.0,30000.0,542929.2167832168
03-13069,GA,GLYNN,0,1000.0,16595300.0,30000.0,542929.2167832168
03-03119,GA,GLYNN,0,1000.0,16595300.0,30000.0,542929.2167832168
03-13710,GA,GLYNN,0,1000.0,16595300.0,30000.0,542929.2167832168
04-05557,GA,GLYNN,0,1000.0,16595300.0,30000.0,542929.2167832168
04-05719,GA,GLYNN,0,1000.0,16595300.0,30000.0,542929.2167832168
01-07195,GA,GLYNN,0,1000.0,16595300.0,30000.0,542929.2167832168
04-05748,GA,GLYNN,0,1000.0,16595300.0,30000.0,542929.2167832168
03-16369,GA,GLYNN,0,1000.0,16595300.0,30000.0,542929.2167832168
04-05392,GA,GLYNN,0,1000.0,16595300.0,30000.0,542929.2167832168
03-04121,GA,GLYNN,0,1000.0,16595300.0,30000.0,542929.2167832168
04-12230,GA,GLYNN,0,1000.0,16595300.0,30000.0,542929.2167832168
03-14754,GA,GLYNN,0,1000.0,16595300.0,30000.0,542929.2167832168
03-06905,GA,GLYNN,0,1000.0,16595300.0,30000.0,542929.2167832168
04-01878,GA,GLYNN,0,1000.0,16595300.0,30000.0,542929.2167832168
05-00654,GA,GLYNN,0,1000.0,16595300.0,30000.0,542929.2167832168
03-03071,GA,GLYNN,0,1000.0,16595300.0,30000.0,542929.2167832168
03-19136,GA,GLYNN,0,1000.0,16595300.0,30000.0,542929.2167832168
02-01211,GA,GLYNN,0,1000.0,16595300.0,30000.0,542929.2167832168
03-19242,GA,GLYNN,0,1000.0,16595300.0,30000.0,542929.2167832168
03-03022,GA,GLYNN,0,1000.0,16595300.0,30000.0,542929.2167832168
04-05388,GA,GLYNN,0,1000.0,16595300.0,30000.0,542929.2167832168
03-19254,GA,GLYNN,0,1000.0,16595300.0,30000.0,542929.2167832168
03-19254,GA,GLYNN,0,1000.0,16595300.0,30000.0,542929.2167832168
03-03071,GA,GLYNN,0,1000.0,16595300.0,30000.0,542929.2167832168
03-20019,GA,GLYNN,0,1000.0,16595300.0,30000.0,542929.2167832168
04-05388,GA,GLYNN,0,1000.0,16595300.0,30000.0,542929.2167832168
04-05391,GA,GLYNN,0,1000.0,16595300.0,30000.0,542929.2167832168
03-19094,GA,GLYNN,0,1000.0,16595300.0,30000.0,542929.2167832168
03-06724,GA,GLYNN,0,1000.0,16595300.0,30000.0,542929.2167832168
04-05389,GA,GLYNN,0,1000.0,16595300.0,30000.0,542929.2167832168
